zip_code,label,department_name,department_number,region_name
60157,elincourt ste marguerite,oise,60,hauts-de-france
60640,fretoy le chateau,oise,60,hauts-de-france
60123,emeville,oise,60,hauts-de-france
60190,grandvillers aux bois,oise,60,hauts-de-france
60190,epineuse,oise,60,hauts-de-france
60490,hainvillers,oise,60,hauts-de-france
60110,esches,oise,60,hauts-de-france
60112,haucourt,oise,60,hauts-de-france
60330,eve,oise,60,hauts-de-france
60250,heilles,oise,60,hauts-de-france
60510,le fay st quentin,oise,60,hauts-de-france
60370,hermes,oise,60,hauts-de-france
60700,fleurines,oise,60,hauts-de-france
60430,hodenc l eveque,oise,60,hauts-de-france
60690,fontaine lavaganne,oise,60,hauts-de-france
60570,laboissiere en thelle,oise,60,hauts-de-france
60220,formerie,oise,60,hauts-de-france
60140,labruyere,oise,60,hauts-de-france
60220,fouilloy,oise,60,hauts-de-france
60650,lachapelle aux pots,oise,60,hauts-de-france
60800,fresnoy le luat,oise,60,hauts-de-france
60380,lachapelle sous gerberoy,oise,60,hauts-de-france
60480,froissy,oise,60,hauts-de-france
60190,lachelle,oise,60,hauts-de-france
60360,le gallet,oise,60,hauts-de-france
60510,lafraye,oise,60,hauts-de-france
60129,glaignes,oise,60,hauts-de-france
60590,lalande en son,oise,60,hauts-de-france
60650,glatigny,oise,60,hauts-de-france
60140,liancourt,oise,60,hauts-de-france
60000,goincourt,oise,60,hauts-de-france
60150,machemont,oise,60,hauts-de-france
60120,gouy les groseillers,oise,60,hauts-de-france
60600,maimbeville,oise,60,hauts-de-france
60650,hanvoile,oise,60,hauts-de-france
60310,margny aux cerises,oise,60,hauts-de-france
60510,haudivillers,oise,60,hauts-de-france
60890,marolles,oise,60,hauts-de-france
60350,hautefontaine,oise,60,hauts-de-france
60140,mogneville,oise,60,hauts-de-france
60119,henonville,oise,60,hauts-de-france
60113,monchy humieres,oise,60,hauts-de-france
60112,herchies,oise,60,hauts-de-france
60290,monchy st eloi,oise,60,hauts-de-france
60120,la herelle,oise,60,hauts-de-france
60810,montepilloy,oise,60,hauts-de-france
60250,hondainville,oise,60,hauts-de-france
60190,montiers,oise,60,hauts-de-france
60173,ivry le temple,oise,60,hauts-de-france
60300,montlognon,oise,60,hauts-de-france
60240,jamericourt,oise,60,hauts-de-france
60134,montreuil sur therain,oise,60,hauts-de-france
60150,janville,oise,60,hauts-de-france
60119,monts,oise,60,hauts-de-france
60880,jaux,oise,60,hauts-de-france
60128,mortefontaine,oise,60,hauts-de-france
60680,jonquieres,oise,60,hauts-de-france
60380,morvillers,oise,60,hauts-de-france
60590,labosse,oise,60,hauts-de-france
60250,mouchy le chatel,oise,60,hauts-de-france
60330,lagny le sec,oise,60,hauts-de-france
60350,moulin sous touvent,oise,60,hauts-de-france
60850,lalandelle,oise,60,hauts-de-france
60480,muidorge,oise,60,hauts-de-france
60260,lamorlaye,oise,60,hauts-de-france
60400,nampcel,oise,60,hauts-de-france
60420,leglantiers,oise,60,hauts-de-france
60190,neufvy sur aronde,oise,60,hauts-de-france
60650,lheraule,oise,60,hauts-de-france
60620,ormoy le davien,oise,60,hauts-de-france
60240,lierville,oise,60,hauts-de-france
60490,orvillers sorel,oise,60,hauts-de-france
60360,lihus,oise,60,hauts-de-france
60130,plainval,oise,60,hauts-de-france
60150,longueil annel,oise,60,hauts-de-france
60120,plainville,oise,60,hauts-de-france
60126,longueil ste marie,oise,60,hauts-de-france
60640,le plessis patte d oie,oise,60,hauts-de-france
60380,loueuse,oise,60,hauts-de-france
60420,le ployron,oise,60,hauts-de-france
60480,maisoncelle tuilerie,oise,60,hauts-de-france
60430,ponchon,oise,60,hauts-de-france
60280,margny les compiegne,oise,60,hauts-de-france
60540,puiseux le hauberger,oise,60,hauts-de-france
60490,marqueglise,oise,60,hauts-de-france
60130,quinquempoix,oise,60,hauts-de-france
60640,maucourt,oise,60,hauts-de-france
60155,rainvillers,oise,60,hauts-de-france
60480,maulers,oise,60,hauts-de-france
60170,ribecourt dreslincourt,oise,60,hauts-de-france
60660,maysel,oise,60,hauts-de-france
60800,rocquemont,oise,60,hauts-de-france
60660,mello,oise,60,hauts-de-france
60120,rocquencourt,oise,60,hauts-de-france
60110,meru,oise,60,hauts-de-france
60360,rotangy,oise,60,hauts-de-france
60420,mery la bataille,oise,60,hauts-de-france
60690,rothois,oise,60,hauts-de-france
60210,le mesnil conteville,oise,60,hauts-de-france
60420,royaucourt,oise,60,hauts-de-france
60940,monceaux,oise,60,hauts-de-france
60690,roy boissy,oise,60,hauts-de-france
60400,mondescourt,oise,60,hauts-de-france
60510,la rue st pierre,oise,60,hauts-de-france
60530,morangles,oise,60,hauts-de-france
60810,rully,oise,60,hauts-de-france
60220,mureaumont,oise,60,hauts-de-france
60420,sains morainvillers,oise,60,hauts-de-france
60510,la neuville en hez,oise,60,hauts-de-france
60650,st aubin en bray,oise,60,hauts-de-france
60430,noailles,oise,60,hauts-de-france
60790,st crepin ibouvillers,oise,60,hauts-de-france
60840,nointel,oise,60,hauts-de-france
60380,st deniscourt,oise,60,hauts-de-france
60480,noyers st martin,oise,60,hauts-de-france
60730,ste genevieve,oise,60,hauts-de-france
60210,offoy,oise,60,hauts-de-france
60410,saintines,oise,60,hauts-de-france
60440,ognes,oise,60,hauts-de-france
60700,st martin longueau,oise,60,hauts-de-france
60860,oudeuil,oise,60,hauts-de-france
60660,st vaast les mello,oise,60,hauts-de-france
60400,passel,oise,60,hauts-de-france
60220,st valery,oise,60,hauts-de-france
60112,pierrefitte en beauvaisis,oise,60,hauts-de-france
60210,sarnois,oise,60,hauts-de-france
60150,le plessis brion,oise,60,hauts-de-france
60650,savignies,oise,60,hauts-de-france
60400,pont l eveque,oise,60,hauts-de-france
60300,senlis,oise,60,hauts-de-france
60400,pontoise les noyon,oise,60,hauts-de-france
60120,serevillers,oise,60,hauts-de-france
60790,pouilly,oise,60,hauts-de-france
60400,sermaize,oise,60,hauts-de-france
60460,precy sur oise,oise,60,hauts-de-france
60310,solente,oise,60,hauts-de-france
60480,puits la vallee,oise,60,hauts-de-france
60120,tartigny,oise,60,hauts-de-france
60290,rantigny,oise,60,hauts-de-france
60890,thury en valois,oise,60,hauts-de-france
60190,remy,oise,60,hauts-de-france
60170,tracy le mont,oise,60,hauts-de-france
60490,ressons sur matz,oise,60,hauts-de-france
60420,tricot,oise,60,hauts-de-france
60510,rochy conde,oise,60,hauts-de-france
60590,trie chateau,oise,60,hauts-de-france
60440,rosieres,oise,60,hauts-de-france
60590,trie la ville,oise,60,hauts-de-france
60800,rouville,oise,60,hauts-de-france
60590,le vaumain,oise,60,hauts-de-france
60190,rouvillers,oise,60,hauts-de-france
60390,le vauroux,oise,60,hauts-de-france
60620,rouvres en multien,oise,60,hauts-de-france
60280,venette,oise,60,hauts-de-france
60310,roye sur matz,oise,60,hauts-de-france
60162,vignemont,oise,60,hauts-de-france
60220,st arnoult,oise,60,hauts-de-france
60890,la villeneuve sous thury,oise,60,hauts-de-france
60600,st aubin sous erquery,oise,60,hauts-de-france
60810,villers st frambourg ognon,oise,60,hauts-de-france
60350,st etienne roilaye,oise,60,hauts-de-france
60134,villers st sepulcre,oise,60,hauts-de-france
60480,ste eusoye,oise,60,hauts-de-france
60130,wavignies,oise,60,hauts-de-france
60170,st leger aux bois,oise,60,hauts-de-france
60420,st martin aux bois,oise,60,hauts-de-france
60430,st sulpice,oise,60,hauts-de-france
60210,st thibault,oise,60,hauts-de-france
60240,serans,oise,60,hauts-de-france
60800,sery magneval,oise,60,hauts-de-france
60400,suzoy,oise,60,hauts-de-france
60510,therdonne,oise,60,hauts-de-france
60380,therines,oise,60,hauts-de-france
60170,tracy le val,oise,60,hauts-de-france
60590,trie chateau,oise,60,hauts-de-france
60112,troissereux,oise,60,hauts-de-france
60120,troussencourt,oise,60,hauts-de-france
60730,ully st georges,oise,60,hauts-de-france
60130,valescourt,oise,60,hauts-de-france
60117,vaumoise,oise,60,hauts-de-france
60440,versigny,oise,60,hauts-de-france
60117,vez,oise,60,hauts-de-france
60175,villeneuve les sablons,oise,60,hauts-de-france
60810,villers st frambourg ognon,oise,60,hauts-de-france
60620,villers st genest,oise,60,hauts-de-france
60340,villers sous st leu,oise,60,hauts-de-france
60650,villers sur auchy,oise,60,hauts-de-france
60860,villers sur bonnieres,oise,60,hauts-de-france
60150,villers sur coudun,oise,60,hauts-de-france
60120,villers vicomte,oise,60,hauts-de-france
60112,vrocourt,oise,60,hauts-de-france
60380,wambez,oise,60,hauts-de-france
60420,welles perennes,oise,60,hauts-de-france
60000,aux marais,oise,60,hauts-de-france
59149,aibes,nord,59,hauts-de-france
59310,aix en pevele,nord,59,hauts-de-france
59144,amfroipret,nord,59,hauts-de-france
59491,villeneuve d ascq,nord,59,hauts-de-france
59186,anor,nord,59,hauts-de-france
59380,armbouts cappel,nord,59,hauts-de-france
59551,attiches,nord,59,hauts-de-france
59165,auberchicourt,nord,59,hauts-de-france
59310,auchy lez orchies,nord,59,hauts-de-france
59570,audignies,nord,59,hauts-de-france
62217,achicourt,pas-de-calais,62,hauts-de-france
59440,avesnes sur helpe,nord,59,hauts-de-france
62121,achiet le petit,pas-de-calais,62,hauts-de-france
59138,bachant,nord,59,hauts-de-france
62380,acquin westbecourt,pas-de-calais,62,hauts-de-france
59270,bailleul,nord,59,hauts-de-france
62180,airon st vaast,pas-de-calais,62,hauts-de-france
59132,baives,nord,59,hauts-de-france
62650,aix en ergny,pas-de-calais,62,hauts-de-france
59480,la bassee,nord,59,hauts-de-france
62157,allouagne,pas-de-calais,62,hauts-de-france
59135,bellaing,nord,59,hauts-de-france
62164,ambleteuse,pas-de-calais,62,hauts-de-france
59145,berlaimont,nord,59,hauts-de-france
62223,anzin st aubin,pas-de-calais,62,hauts-de-france
59600,bersillies,nord,59,hauts-de-france
62580,arleux en gohelle,pas-de-calais,62,hauts-de-france
59270,berthen,nord,59,hauts-de-france
62170,attin,pas-de-calais,62,hauts-de-france
59166,bousbecque,nord,59,hauts-de-france
62690,aubigny en artois,pas-de-calais,62,hauts-de-france
59870,bouvignies,nord,59,hauts-de-france
62260,auchel,pas-de-calais,62,hauts-de-france
59470,broxeele,nord,59,hauts-de-france
62190,auchy au bois,pas-de-calais,62,hauts-de-france
59144,bry,nord,59,hauts-de-france
62560,audincthun,pas-de-calais,62,hauts-de-france
59267,cantaing sur escaut,nord,59,hauts-de-france
62370,audruicq,pas-de-calais,62,hauts-de-france
59169,cantin,nord,59,hauts-de-france
62550,aumerval,pas-de-calais,62,hauts-de-france
59213,capelle,nord,59,hauts-de-france
62450,avesnes les bapaume,pas-de-calais,62,hauts-de-france
59160,capinghem,nord,59,hauts-de-france
62123,bailleulval,pas-de-calais,62,hauts-de-france
59180,cappelle la grande,nord,59,hauts-de-france
62610,balinghem,pas-de-calais,62,hauts-de-france
59670,cassel,nord,59,hauts-de-france
62450,bancourt,pas-de-calais,62,hauts-de-france
62320,acheville,pas-de-calais,62,hauts-de-france
59360,catillon sur sambre,nord,59,hauts-de-france
62620,barlin,pas-de-calais,62,hauts-de-france
62144,acq,pas-de-calais,62,hauts-de-france
59400,cauroir,nord,59,hauts-de-france
62158,bavincourt,pas-de-calais,62,hauts-de-france
62120,aire sur la lys,pas-de-calais,62,hauts-de-france
59930,la chapelle d armentieres,nord,59,hauts-de-france
62770,bealencourt,pas-de-calais,62,hauts-de-france
62650,alette,pas-de-calais,62,hauts-de-france
59230,chateau l abbaye,nord,59,hauts-de-france
62990,beaurainville,pas-de-calais,62,hauts-de-france
62850,alquines,pas-de-calais,62,hauts-de-france
59152,chereng,nord,59,hauts-de-france
62600,berck,pas-de-calais,62,hauts-de-france
62610,ardres,pas-de-calais,62,hauts-de-france
59740,clairfayts,nord,59,hauts-de-france
62134,bergueneuse,pas-de-calais,62,hauts-de-france
62890,audrehem,pas-de-calais,62,hauts-de-france
59310,coutiches,nord,59,hauts-de-france
62690,bethonsart,pas-de-calais,62,hauts-de-france
62164,audresselles,pas-de-calais,62,hauts-de-france
59127,deheries,nord,59,hauts-de-france
62118,biache st vaast,pas-de-calais,62,hauts-de-france
62390,auxi le chateau,pas-de-calais,62,hauts-de-france
59890,deulemont,nord,59,hauts-de-france
62121,bihucourt,pas-de-calais,62,hauts-de-france
62127,averdoingt,pas-de-calais,62,hauts-de-france
59400,doignies,nord,59,hauts-de-france
62173,blairville,pas-de-calais,62,hauts-de-france
62810,avesnes le comte,pas-de-calais,62,hauts-de-france
59440,dompierre sur helpe,nord,59,hauts-de-france
62770,blingel,pas-de-calais,62,hauts-de-france
62210,avion,pas-de-calais,62,hauts-de-france
59630,drincham,nord,59,hauts-de-france
62175,boiry st martin,pas-de-calais,62,hauts-de-france
62560,avroult,pas-de-calais,62,hauts-de-france
59240,dunkerque,nord,59,hauts-de-france
62175,boisleux au mont,pas-de-calais,62,hauts-de-france
62310,azincourt,pas-de-calais,62,hauts-de-france
59240,dunkerque,nord,59,hauts-de-france
62175,boisleux st marc,pas-de-calais,62,hauts-de-france
62127,bailleul aux cornailles,pas-de-calais,62,hauts-de-france
59640,dunkerque,nord,59,hauts-de-france
62890,bonningues les ardres,pas-de-calais,62,hauts-de-france
62360,baincthun,pas-de-calais,62,hauts-de-france
59173,ebblinghem,nord,59,hauts-de-france
62270,bouret sur canche,pas-de-calais,62,hauts-de-france
62860,baralle,pas-de-calais,62,hauts-de-france
59132,eppe sauvage,nord,59,hauts-de-france
62860,bourlon,pas-de-calais,62,hauts-de-france
62810,barly,pas-de-calais,62,hauts-de-france
59470,eringhem,nord,59,hauts-de-france
62650,bourthes,pas-de-calais,62,hauts-de-france
62121,behagnies,pas-de-calais,62,hauts-de-france
59193,erquinghem lys,nord,59,hauts-de-france
62610,bremes,pas-de-calais,62,hauts-de-france
62150,beugin,pas-de-calais,62,hauts-de-france
59161,escaudoeuvres,nord,59,hauts-de-france
62128,bullecourt,pas-de-calais,62,hauts-de-france
62450,beugnatre,pas-de-calais,62,hauts-de-france
59127,esnes,nord,59,hauts-de-france
62100,calais,pas-de-calais,62,hauts-de-france
62124,beugny,pas-de-calais,62,hauts-de-france
59470,esquelbecq,nord,59,hauts-de-france
62149,cambrin,pas-de-calais,62,hauts-de-france
62170,beussent,pas-de-calais,62,hauts-de-france
59553,esquerchin,nord,59,hauts-de-france
62870,campagne les hesdin,pas-de-calais,62,hauts-de-france
62650,bezinghem,pas-de-calais,62,hauts-de-france
59940,estaires,nord,59,hauts-de-france
62120,campagne les wardrecques,pas-de-calais,62,hauts-de-france
62270,blangerval blangermont,pas-de-calais,62,hauts-de-france
59151,estrees,nord,59,hauts-de-france
62170,campigneulles les petites,pas-de-calais,62,hauts-de-france
62120,blessy,pas-de-calais,62,hauts-de-france
59295,estrun,nord,59,hauts-de-france
62220,carvin,pas-de-calais,62,hauts-de-france
62390,boffles,pas-de-calais,62,hauts-de-france
59179,fenain,nord,59,hauts-de-france
62140,caumont,pas-de-calais,62,hauts-de-france
62175,boiry ste rictrude,pas-de-calais,62,hauts-de-france
59610,feron,nord,59,hauts-de-france
62128,cherisy,pas-de-calais,62,hauts-de-france
62170,boisjean,pas-de-calais,62,hauts-de-france
59440,floursies,nord,59,hauts-de-france
62920,chocques,pas-de-calais,62,hauts-de-france
62128,boyelles,pas-de-calais,62,hauts-de-france
59234,fressain,nord,59,hauts-de-france
62650,clenleu,pas-de-calais,62,hauts-de-france
62140,brevillers,pas-de-calais,62,hauts-de-france
59242,genech,nord,59,hauts-de-france
62126,conteville les boulogne,pas-de-calais,62,hauts-de-france
62870,buire le sec,pas-de-calais,62,hauts-de-france
59254,ghyvelde,nord,59,hauts-de-france
62760,couin,pas-de-calais,62,hauts-de-france
62470,camblain chatelain,pas-de-calais,62,hauts-de-france
59600,gognies chaussee,nord,59,hauts-de-france
62158,coullemont,pas-de-calais,62,hauts-de-france
62176,camiers,pas-de-calais,62,hauts-de-france
59360,la groise,nord,59,hauts-de-france
62136,la couture,pas-de-calais,62,hauts-de-france
62340,campagne les guines,pas-de-calais,62,hauts-de-france
59670,hardifort,nord,59,hauts-de-france
62158,couturelle,pas-de-calais,62,hauts-de-france
62158,la cauchie,pas-de-calais,62,hauts-de-france
59121,haulchin,nord,59,hauts-de-france
62310,crepy,pas-de-calais,62,hauts-de-france
62260,cauchy a la tour,pas-de-calais,62,hauts-de-france
59530,hecq,nord,59,hauts-de-france
62780,cucq,pas-de-calais,62,hauts-de-france
62140,cheriennes,pas-de-calais,62,hauts-de-france
59510,hem,nord,59,hauts-de-france
62780,cucq,pas-de-calais,62,hauts-de-france
62890,clerques,pas-de-calais,62,hauts-de-france
59195,herin,nord,59,hauts-de-france
62129,delettes,pas-de-calais,62,hauts-de-france
62180,colline beaumont,pas-de-calais,62,hauts-de-france
59470,herzeele,nord,59,hauts-de-france
62460,divion,pas-de-calais,62,hauts-de-france
62150,la comte,pas-de-calais,62,hauts-de-france
59540,inchy,nord,59,hauts-de-france
62380,dohem,pas-de-calais,62,hauts-de-france
62240,cremarest,pas-de-calais,62,hauts-de-france
59495,leffrinckoucke,nord,59,hauts-de-france
62119,dourges,pas-de-calais,62,hauts-de-france
62780,cucq,pas-de-calais,62,hauts-de-france
59740,lez fontaine,nord,59,hauts-de-france
62320,drocourt,pas-de-calais,62,hauts-de-france
62187,dannes,pas-de-calais,62,hauts-de-france
59620,leval,nord,59,hauts-de-france
62360,echinghen,pas-de-calais,62,hauts-de-france
62161,duisans,pas-de-calais,62,hauts-de-france
59777,lille,nord,59,hauts-de-france
62770,eclimeux,pas-de-calais,62,hauts-de-france
62156,dury,pas-de-calais,62,hauts-de-france
59840,lompret,nord,59,hauts-de-france
62860,epinoy,pas-de-calais,62,hauts-de-france
62860,ecourt st quentin,pas-de-calais,62,hauts-de-france
59830,louvil,nord,59,hauts-de-france
62224,equihen plage,pas-de-calais,62,hauts-de-france
62128,ecoust st mein,pas-de-calais,62,hauts-de-france
59720,louvroil,nord,59,hauts-de-france
62650,ergny,pas-de-calais,62,hauts-de-france
62145,enquin lez guinegatte,pas-de-calais,62,hauts-de-france
59173,lynde,nord,59,hauts-de-france
62400,essars,pas-de-calais,62,hauts-de-france
62134,equirre,pas-de-calais,62,hauts-de-france
59390,lys lez lannoy,nord,59,hauts-de-france
62760,famechon,pas-de-calais,62,hauts-de-france
62179,escalles,pas-de-calais,62,hauts-de-france
59233,maing,nord,59,hauts-de-france
62118,fampoux,pas-de-calais,62,hauts-de-france
62145,estree blanche,pas-de-calais,62,hauts-de-france
59870,marchiennes,nord,59,hauts-de-france
62960,febvin palfart,pas-de-calais,62,hauts-de-france
62170,estreelles,pas-de-calais,62,hauts-de-france
59700,marcq en baroeul,nord,59,hauts-de-france
62250,ferques,pas-de-calais,62,hauts-de-france
62161,etrun,pas-de-calais,62,hauts-de-france
59252,marcq en ostrevent,nord,59,hauts-de-france
62149,festubert,pas-de-calais,62,hauts-de-france
62260,ferfay,pas-de-calais,62,hauts-de-france
59550,maroilles,nord,59,hauts-de-france
62550,floringhem,pas-de-calais,62,hauts-de-france
62223,feuchy,pas-de-calais,62,hauts-de-france
59274,marquillies,nord,59,hauts-de-france
62270,fortel en artois,pas-de-calais,62,hauts-de-france
62173,ficheux,pas-de-calais,62,hauts-de-france
59241,masnieres,nord,59,hauts-de-france
62130,framecourt,pas-de-calais,62,hauts-de-france
62134,fiefs,pas-de-calais,62,hauts-de-france
59600,maubeuge,nord,59,hauts-de-france
62127,gouy en ternois,pas-de-calais,62,hauts-de-france
62840,fleurbaix,pas-de-calais,62,hauts-de-france
59360,mazinghien,nord,59,hauts-de-france
62147,graincourt les havrincourt,pas-de-calais,62,hauts-de-france
62134,fleury,pas-de-calais,62,hauts-de-france
59224,monchaux sur ecaillon,nord,59,hauts-de-france
62330,guarbecque,pas-de-calais,62,hauts-de-france
62810,fosseux,pas-de-calais,62,hauts-de-france
59283,moncheaux,nord,59,hauts-de-france
62830,halinghen,pas-de-calais,62,hauts-de-france
62740,fouquieres les lens,pas-de-calais,62,hauts-de-france
59190,morbecque,nord,59,hauts-de-france
62121,hamelincourt,pas-de-calais,62,hauts-de-france
62185,frethun,pas-de-calais,62,hauts-de-france
59310,mouchin,nord,59,hauts-de-france
62111,hannescamps,pas-de-calais,62,hauts-de-france
62690,frevin capelle,pas-de-calais,62,hauts-de-france
59218,neuville en avesnois,nord,59,hauts-de-france
62144,haute avesnes,pas-de-calais,62,hauts-de-france
62121,gomiecourt,pas-de-calais,62,hauts-de-france
59554,neuville st remy,nord,59,hauts-de-france
62130,hautecloque,pas-de-calais,62,hauts-de-france
62530,gouy servins,pas-de-calais,62,hauts-de-france
59143,nieurlet,nord,59,hauts-de-france
62810,hauteville,pas-de-calais,62,hauts-de-france
62140,guisy,pas-de-calais,62,hauts-de-france
59310,nomain,nord,59,hauts-de-france
62111,hebuterne,pas-de-calais,62,hauts-de-france
62570,hallines,pas-de-calais,62,hauts-de-france
59550,noyelles sur sambre,nord,59,hauts-de-france
62182,hendecourt les cagnicourt,pas-de-calais,62,hauts-de-france
62118,hamblain les pres,pas-de-calais,62,hauts-de-france
59282,noyelles sur selle,nord,59,hauts-de-france
62128,heninel,pas-de-calais,62,hauts-de-france
62190,ham en artois,pas-de-calais,62,hauts-de-france
59570,obies,nord,59,hauts-de-france
62110,henin beaumont,pas-de-calais,62,hauts-de-france
62124,haplincourt,pas-de-calais,62,hauts-de-france
59680,obrechies,nord,59,hauts-de-france
62128,henin sur cojeul,pas-de-calais,62,hauts-de-france
62130,hericourt,pas-de-calais,62,hauts-de-france
59670,ochtezeele,nord,59,hauts-de-france
62760,henu,pas-de-calais,62,hauts-de-france
62158,la herliere,pas-de-calais,62,hauts-de-france
59310,orchies,nord,59,hauts-de-france
62850,herbinghen,pas-de-calais,62,hauts-de-france
62147,hermies,pas-de-calais,62,hauts-de-france
59360,ors,nord,59,hauts-de-france
62690,hermaville,pas-de-calais,62,hauts-de-france
62130,hernicourt,pas-de-calais,62,hauts-de-france
59295,paillencourt,nord,59,hauts-de-france
62530,hersin coupigny,pas-de-calais,62,hauts-de-france
62179,hervelinghen,pas-de-calais,62,hauts-de-france
59146,pecquencourt,nord,59,hauts-de-france
62360,hesdin l abbe,pas-de-calais,62,hauts-de-france
62134,heuchin,pas-de-calais,62,hauts-de-france
59133,phalempin,nord,59,hauts-de-france
62990,hesmond,pas-de-calais,62,hauts-de-france
62150,houdain,pas-de-calais,62,hauts-de-france
59360,pommereuil,nord,59,hauts-de-france
62232,hinges,pas-de-calais,62,hauts-de-france
62158,humbercamps,pas-de-calais,62,hauts-de-france
59840,premesques,nord,59,hauts-de-france
62910,houlle,pas-de-calais,62,hauts-de-france
62860,inchy en artois,pas-de-calais,62,hauts-de-france
59380,quaedypre,nord,59,hauts-de-france
62630,hubersent,pas-de-calais,62,hauts-de-france
62129,bellinghem,pas-de-calais,62,hauts-de-france
59194,raches,nord,59,hauts-de-france
62410,hulluch,pas-de-calais,62,hauts-de-france
62330,isbergues,pas-de-calais,62,hauts-de-france
59161,ramillies,nord,59,hauts-de-france
62360,isques,pas-de-calais,62,hauts-de-france
62960,laires,pas-de-calais,62,hauts-de-france
59530,raucourt au bois,nord,59,hauts-de-france
62830,lacres,pas-de-calais,62,hauts-de-france
62380,ledinghem,pas-de-calais,62,hauts-de-france
59360,rejet de beaulieu,nord,59,hauts-de-france
62610,landrethun les ardres,pas-de-calais,62,hauts-de-france
62270,ligny sur canche,pas-de-calais,62,hauts-de-france
59285,rubrouck,nord,59,hauts-de-france
62840,laventie,pas-de-calais,62,hauts-de-france
62450,ligny thilloy,pas-de-calais,62,hauts-de-france
59177,sains du nord,nord,59,hauts-de-france
62990,lebiez,pas-de-calais,62,hauts-de-france
62218,loison sous lens,pas-de-calais,62,hauts-de-france
59350,st andre lez lille,nord,59,hauts-de-france
62170,lepine,pas-de-calais,62,hauts-de-france
62240,longfosse,pas-de-calais,62,hauts-de-france
59188,st aubert,nord,59,hauts-de-france
62990,lespinoy,pas-de-calais,62,hauts-de-france
62240,lottinghen,pas-de-calais,62,hauts-de-france
59670,ste marie cappel,nord,59,hauts-de-france
62250,leubringhen,pas-de-calais,62,hauts-de-france
62127,magnicourt en comte,pas-de-calais,62,hauts-de-france
59630,st pierre brouck,nord,59,hauts-de-france
62500,leulinghem,pas-de-calais,62,hauts-de-france
62270,magnicourt sur canche,pas-de-calais,62,hauts-de-france
59620,st remy chaussee,nord,59,hauts-de-france
62800,lievin,pas-de-calais,62,hauts-de-france
62250,maninghen henne,pas-de-calais,62,hauts-de-france
59360,st souplet,nord,59,hauts-de-france
62960,ligny les aire,pas-de-calais,62,hauts-de-france
62140,marconne,pas-de-calais,62,hauts-de-france
59188,st vaast en cambresis,nord,59,hauts-de-france
62190,lillers,pas-de-calais,62,hauts-de-france
62860,marquion,pas-de-calais,62,hauts-de-france
59496,salome,nord,59,hauts-de-france
62120,linghem,pas-de-calais,62,hauts-de-france
62670,mazingarbe,pas-de-calais,62,hauts-de-france
59990,saultain,nord,59,hauts-de-france
62134,lisbourg,pas-de-calais,62,hauts-de-france
62217,mercatel,pas-de-calais,62,hauts-de-france
59990,sebourg,nord,59,hauts-de-france
62540,lozinghem,pas-de-calais,62,hauts-de-france
62560,merck st lievin,pas-de-calais,62,hauts-de-france
59450,sin le noble,nord,59,hauts-de-france
62310,lugy,pas-de-calais,62,hauts-de-france
62155,merlimont,pas-de-calais,62,hauts-de-france
59730,solesmes,nord,59,hauts-de-france
62870,maintenay,pas-de-calais,62,hauts-de-france
62270,monchel sur canche,pas-de-calais,62,hauts-de-france
59213,sommaing,nord,59,hauts-de-france
62620,maisnil les ruitz,pas-de-calais,62,hauts-de-france
62111,monchy au bois,pas-de-calais,62,hauts-de-france
59190,staple,nord,59,hauts-de-france
62127,maizieres,pas-de-calais,62,hauts-de-france
62127,monchy breton,pas-de-calais,62,hauts-de-france
59189,steenbecque,nord,59,hauts-de-france
62120,mametz,pas-de-calais,62,hauts-de-france
62118,monchy le preux,pas-de-calais,62,hauts-de-france
59570,taisnieres sur hon,nord,59,hauts-de-france
62650,maninghem,pas-de-calais,62,hauts-de-france
62550,nedonchel,pas-de-calais,62,hauts-de-france
59152,tressin,nord,59,hauts-de-france
62170,marant,pas-de-calais,62,hauts-de-france
62152,neufchatel hardelot,pas-de-calais,62,hauts-de-france
59600,vieux reng,nord,59,hauts-de-france
62990,marenla,pas-de-calais,62,hauts-de-france
62840,neuve chapelle,pas-de-calais,62,hauts-de-france
59297,villers guislain,nord,59,hauts-de-france
62170,marles sur canche,pas-de-calais,62,hauts-de-france
62130,neuville au cornet,pas-de-calais,62,hauts-de-france
59127,walincourt selvigny,nord,59,hauts-de-france
62310,mencas,pas-de-calais,62,hauts-de-france
62380,nielles les blequin,pas-de-calais,62,hauts-de-france
59135,wallers,nord,59,hauts-de-france
62890,mentque nortbecourt,pas-de-calais,62,hauts-de-france
62890,nordausques,pas-de-calais,62,hauts-de-france
59118,wambrechies,nord,59,hauts-de-france
62270,moncheaux les frevent,pas-de-calais,62,hauts-de-france
62890,nort leulinghem,pas-de-calais,62,hauts-de-france
59380,warhem,nord,59,hauts-de-france
62123,montenescourt,pas-de-calais,62,hauts-de-france
62950,noyelles godault,pas-de-calais,62,hauts-de-france
59870,warlaing,nord,59,hauts-de-france
62640,montigny en gohelle,pas-de-calais,62,hauts-de-france
62810,noyelle vion,pas-de-calais,62,hauts-de-france
59560,warneton,nord,59,hauts-de-france
62170,montreuil,pas-de-calais,62,hauts-de-france
62270,nuncq hautecote,pas-de-calais,62,hauts-de-france
59111,wavrechain sous faulx,nord,59,hauts-de-france
62144,mont st eloi,pas-de-calais,62,hauts-de-france
62250,offrethun,pas-de-calais,62,hauts-de-france
59670,winnezeele,nord,59,hauts-de-france
